data_time,latitude6,longitude6,elevation6,wind_speed6,wind_direction6,nacelle_position6,title_of_turbine6,production6
2018-01-01 00:00:00,52.400687,-0.936093,135.039,11.665904998779297,255.8137969970703,253.7536926269531,Kelmarsh 6,2030.053466796875
2018-01-01 01:00:00,52.400687,-0.936093,135.039,9.934802055358887,246.90113830566406,253.7536926269531,Kelmarsh 6,1996.1533203125
2018-01-01 02:00:00,52.400687,-0.936093,135.039,9.763917922973633,220.2799377441406,227.4121398925781,Kelmarsh 6,2029.94091796875
2018-01-01 03:00:00,52.400687,-0.936093,135.039,10.59721565246582,218.98171997070304,213.143798828125,Kelmarsh 6,2045.0592041015625
2018-01-01 04:00:00,52.400687,-0.936093,135.039,9.2083101272583,224.13179016113276,224.11944580078125,Kelmarsh 6,1938.1876220703125
2018-01-01 05:00:00,52.400687,-0.936093,135.039,7.780845642089844,221.3963775634766,221.92431640625,Kelmarsh 6,1788.831298828125
2018-01-01 06:00:00,52.400687,-0.936093,135.039,9.12604808807373,221.8367462158203,229.6072692871093,Kelmarsh 6,1289.53515625
2018-01-01 07:00:00,52.400687,-0.936093,135.039,10.157563209533691,211.59890747070312,210.94866943359375,Kelmarsh 6,1940.567626953125
2018-01-01 08:00:00,52.400687,-0.936093,135.039,8.199694633483887,203.55723571777344,207.3351287841796,Kelmarsh 6,1889.71923828125
2018-01-01 09:00:00,52.400687,-0.936093,135.039,7.5070037841796875,210.52960205078125,216.11653137207028,Kelmarsh 6,1055.2349853515625
2018-01-01 10:00:00,52.400687,-0.936093,135.039,6.969370365142822,212.2146301269531,202.1681518554687,Kelmarsh 6,962.3040771484375
2018-01-01 11:00:00,52.400687,-0.936093,135.039,5.684524059295654,226.68482971191406,212.04623413085935,Kelmarsh 6,1793.897705078125
2018-01-01 12:00:00,52.400687,-0.936093,135.039,5.330160140991211,246.58818054199216,232.89996337890625,Kelmarsh 6,1985.4527587890625
2018-01-01 13:00:00,52.400687,-0.936093,135.039,6.59224796295166,250.44712829589844,259.24151611328125,Kelmarsh 6,1948.3843994140625
2018-01-01 14:00:00,52.400687,-0.936093,135.039,6.315449237823486,255.49658203125,259.24151611328125,Kelmarsh 6,1931.045166015625
2018-01-01 15:00:00,52.400687,-0.936093,135.039,7.362608909606934,251.38809204101562,259.24151611328125,Kelmarsh 6,1514.9620361328125
2018-01-01 16:00:00,52.400687,-0.936093,135.039,7.753672122955322,247.98570251464844,243.87561035156253,Kelmarsh 6,1750.7247314453125
2018-01-01 17:00:00,52.400687,-0.936093,135.039,9.178805351257324,251.78855895996094,247.3882293701172,Kelmarsh 6,1975.07763671875
2018-01-01 18:00:00,52.400687,-0.936093,135.039,9.680075645446777,268.51739501953125,268.02203369140625,Kelmarsh 6,1985.8209228515625
2018-01-01 19:00:00,52.400687,-0.936093,135.039,12.204687118530273,281.6767578125,282.2903747558594,Kelmarsh 6,1887.644287109375
2018-01-01 20:00:00,52.400687,-0.936093,135.039,9.187417030334473,296.59783935546875,292.16845703124994,Kelmarsh 6,1868.6094970703125
2018-01-01 21:00:00,52.400687,-0.936093,135.039,11.624407768249512,287.29309082031244,296.5587158203125,Kelmarsh 6,1922.2098388671875
2018-01-01 22:00:00,52.400687,-0.936093,135.039,7.0238542556762695,286.8460388183594,284.4855041503906,Kelmarsh 6,1831.7459716796875
2018-01-01 23:00:00,52.400687,-0.936093,135.039,8.865828514099121,279.6258850097656,273.5098571777344,Kelmarsh 6,1649.1895751953125
2018-01-02 00:00:00,52.400687,-0.936093,135.039,5.59641695022583,269.4259948730469,252.6561279296875,Kelmarsh 6,1709.4100341796875
2018-01-02 01:00:00,52.400687,-0.936093,135.039,5.898942470550537,272.716796875,260.3390808105469,Kelmarsh 6,1502.6156005859375
2018-01-02 02:00:00,52.400687,-0.936093,135.039,7.331120491027832,268.2190246582031,270.21716308593744,Kelmarsh 6,1059.4151611328125
2018-01-02 03:00:00,52.400687,-0.936093,135.039,7.46576452255249,259.3941650390625,270.21716308593744,Kelmarsh 6,954.7219848632812
2018-01-02 04:00:00,52.400687,-0.936093,135.039,8.784375190734863,252.46209716796875,257.31622314453125,Kelmarsh 6,942.251708984375
2018-01-02 05:00:00,52.400687,-0.936093,135.039,3.7896065711975098,239.27113342285156,250.4609985351562,Kelmarsh 6,1126.2796630859375
2018-01-02 06:00:00,52.400687,-0.936093,135.039,5.376762866973877,230.1430358886718,250.4609985351562,Kelmarsh 6,1409.7269287109375
2018-01-02 07:00:00,52.400687,-0.936093,135.039,4.290187358856201,234.38226318359375,242.77804565429688,Kelmarsh 6,1015.3660888671875
2018-01-02 08:00:00,52.400687,-0.936093,135.039,6.838891983032227,204.4344024658203,204.5742034912109,Kelmarsh 6,1099.3314208984375
2018-01-02 09:00:00,52.400687,-0.936093,135.039,8.203763961791992,208.68687438964844,214.24136352539062,Kelmarsh 6,1064.4031982421875
2018-01-02 10:00:00,52.400687,-0.936093,135.039,5.243316650390625,184.61907958984375,183.5095520019531,Kelmarsh 6,936.7664794921875
2018-01-02 11:00:00,52.400687,-0.936093,135.039,6.149182319641113,181.28330993652344,183.5095520019531,Kelmarsh 6,1391.212158203125
2018-01-02 12:00:00,52.400687,-0.936093,135.039,6.661499977111816,165.55810546875,164.8509521484375,Kelmarsh 6,878.4982299804688
2018-01-02 13:00:00,52.400687,-0.936093,135.039,8.214860916137695,179.61399841308594,181.5437774658203,Kelmarsh 6,1271.582763671875
2018-01-02 14:00:00,52.400687,-0.936093,135.039,8.99303150177002,214.71551513671872,203.8143157958984,Kelmarsh 6,1573.430419921875
2018-01-02 15:00:00,52.400687,-0.936093,135.039,10.621723175048828,246.9527587890625,245.41549682617188,Kelmarsh 6,1628.7296142578125
2018-01-02 16:00:00,52.400687,-0.936093,135.039,8.106168746948242,248.21327209472656,252.6561279296875,Kelmarsh 6,1597.2164306640625
2018-01-02 17:00:00,52.400687,-0.936093,135.039,6.796268463134766,240.96807861328114,246.07073974609375,Kelmarsh 6,1991.7196044921875
2018-01-02 18:00:00,52.400687,-0.936093,135.039,9.019364356994629,218.25874328613278,227.4121398925781,Kelmarsh 6,1842.1456298828125
2018-01-02 19:00:00,52.400687,-0.936093,135.039,9.362977981567383,208.213623046875,204.36328125,Kelmarsh 6,1615.8607177734375
2018-01-02 20:00:00,52.400687,-0.936093,135.039,11.556017875671387,193.9246368408203,191.1925048828125,Kelmarsh 6,1779.3194580078125
2018-01-02 21:00:00,52.400687,-0.936093,135.039,12.79037094116211,197.76475524902338,203.4280242919921,Kelmarsh 6,1527.0792236328125
2018-01-02 22:00:00,52.400687,-0.936093,135.039,8.615694999694824,208.73651123046866,210.94866943359375,Kelmarsh 6,1433.1943359375
2018-01-02 23:00:00,52.400687,-0.936093,135.039,12.763416290283203,247.09104919433588,252.6561279296875,Kelmarsh 6,1123.8153076171875
2018-01-03 00:00:00,52.400687,-0.936093,135.039,13.706636428833008,261.7517395019531,261.7384948730468,Kelmarsh 6,741.8240356445312
2018-01-03 01:00:00,52.400687,-0.936093,135.039,12.756133079528809,268.0396423339844,268.2308654785156,Kelmarsh 6,423.4325256347656
2018-01-03 02:00:00,52.400687,-0.936093,135.039,17.461193084716797,252.47027587890625,257.9266052246094,Kelmarsh 6,663.6367797851562
2018-01-03 03:00:00,52.400687,-0.936093,135.039,14.700889587402344,252.79591369628906,246.83950805664062,Kelmarsh 6,824.9357299804688
2018-01-03 04:00:00,52.400687,-0.936093,135.039,12.219955444335938,243.70919799804685,251.55856323242188,Kelmarsh 6,756.5708618164062
2018-01-03 05:00:00,52.400687,-0.936093,135.039,13.98917293548584,253.29849243164062,262.9832458496094,Kelmarsh 6,819.2855834960938
2018-01-03 06:00:00,52.400687,-0.936093,135.039,14.317530632019043,256.6387634277344,261.4366455078125,Kelmarsh 6,1095.7152099609375
2018-01-03 07:00:00,52.400687,-0.936093,135.039,15.778496742248535,266.4347839355468,261.4366455078125,Kelmarsh 6,1160.09619140625
2018-01-03 08:00:00,52.400687,-0.936093,135.039,13.22563362121582,260.53106689453125,261.4366455078125,Kelmarsh 6,931.859130859375
2018-01-03 09:00:00,52.400687,-0.936093,135.039,13.313740730285645,252.50772094726562,261.4366455078125,Kelmarsh 6,704.427001953125
2018-01-03 10:00:00,52.400687,-0.936093,135.039,11.633997917175293,265.15362548828125,261.4366455078125,Kelmarsh 6,813.9742431640625
2018-01-03 11:00:00,52.400687,-0.936093,135.039,12.396535873413086,267.3514404296875,261.4366455078125,Kelmarsh 6,662.1023559570312
2018-01-03 12:00:00,52.400687,-0.936093,135.039,11.005239486694336,259.4758605957031,255.4510955810547,Kelmarsh 6,841.177001953125
2018-01-03 13:00:00,52.400687,-0.936093,135.039,9.052058219909668,270.2295837402343,271.314727783203,Kelmarsh 6,923.1746826171875
