latitude3,longitude3,elevation3,wind_speed3,wind_direction3,nacelle_position3,production3
1.0,0.3972755694506486,-0.1439316556783356,0.442941337195642,0.7208783368196411,0.7103048272914642,0.9135530863052852
1.0,0.3972755694506486,-0.1439316556783356,0.3016010063573232,0.6894477269218777,0.7107678845610941,0.6855940535717506
1.0,0.3972755694506486,-0.1439316556783356,0.4621941122233368,0.629734212313038,0.6465016525978221,0.6281084677774026
1.0,0.3972755694506486,-0.1439316556783356,0.4726678849596463,0.6151462596563136,0.6123062955593513,0.6546584233620258
1.0,0.3972755694506486,-0.1439316556783356,0.4751810185710168,0.6206396023787039,0.6369216928097872,0.510726274839242
1.0,0.3972755694506486,-0.1439316556783356,0.4249903246618008,0.6189718903537267,0.6369216928097872,0.4795194061900619
1.0,0.3972755694506486,-0.1439316556783356,0.4378635405546586,0.6264218608029878,0.6369216928097872,0.4417985449042256
1.0,0.3972755694506486,-0.1439316556783356,0.4248890754624805,0.5989770745864966,0.6246139941845692,0.7489475615770954
1.0,0.3972755694506486,-0.1439316556783356,0.249156047433033,0.5876798853464195,0.6246139941845692,0.9698395958066868
1.0,0.3972755694506486,-0.1439316556783356,0.2060244540341641,0.6115747661999086,0.6246139941845692,0.9892828936978152
1.0,0.3972755694506486,-0.1439316556783356,0.2187910596776036,0.5998010696329417,0.6246139941845692,0.9851268680080816
1.0,0.3972755694506486,-0.1439316556783356,0.2890462187439186,0.6298878737322922,0.6246139941845692,0.9573394638173176
1.0,0.3972755694506486,-0.1439316556783356,0.2264299905557298,0.6985915356545378,0.6593814889580334,0.984713195753644
1.0,0.3972755694506486,-0.1439316556783356,0.1803835014746393,0.7213788073543359,0.7138448092173986,0.99036609262424
1.0,0.3972755694506486,-0.1439316556783356,0.1708904615993071,0.7352809457274997,0.7138448092173986,0.9883735400683628
1.0,0.3972755694506486,-0.1439316556783356,0.201078104912674,0.7131273206199338,0.7599986790619656,0.8582109685668778
1.0,0.3972755694506486,-0.1439316556783356,0.231632968847526,0.7122482738146724,0.7425820792056654,0.9374252276738588
1.0,0.3972755694506486,-0.1439316556783356,0.3555953992418117,0.7232978149655902,0.7257049784980558,0.9744394183564908
1.0,0.3972755694506486,-0.1439316556783356,0.4995520808712371,0.751408396644254,0.7784602269997924,0.981601002272683
1.0,0.3972755694506486,-0.1439316556783356,0.5476649946297886,0.7879513130539246,0.7689118791583861,0.992489438613506
1.0,0.3972755694506486,-0.1439316556783356,0.4976518261263515,0.8201878077508183,0.8307679461569683,0.9806619919926368
1.0,0.3972755694506486,-0.1439316556783356,0.5046950696910498,0.8081665055074491,0.8307679461569683,0.9830974054985068
1.0,0.3972755694506486,-0.1439316556783356,0.3431410691114683,0.783511206330524,0.7907679256250103,0.9859615828088206
1.0,0.3972755694506486,-0.1439316556783356,0.4393714659624101,0.7583517891217868,0.7784602269997924,0.992102322807529
1.0,0.3972755694506486,-0.1439316556783356,0.3769962135830596,0.7424002663218048,0.7476909804367479,0.9803608044306884
1.0,0.3972755694506486,-0.1439316556783356,0.3492260193160218,0.7395936445283393,0.7476909804367479,0.909755221703493
1.0,0.3972755694506486,-0.1439316556783356,0.46015152951551,0.7444686516638385,0.7476909804367479,0.6720937846753713
1.0,0.3972755694506486,-0.1439316556783356,0.3992153006088954,0.7310724126582882,0.7476909804367479,0.6742825273813312
1.0,0.3972755694506486,-0.1439316556783356,0.3129898221255605,0.7237339877604039,0.7476909804367479,0.6927334096235925
1.0,0.3972755694506486,-0.1439316556783356,0.1490897853062303,0.6926999371422503,0.7476909804367479,0.8973333551943893
1.0,0.3972755694506486,-0.1439316556783356,0.2521385556837909,0.6463869028146791,0.6738447886854408,0.9540092617825826
1.0,0.3972755694506486,-0.1439316556783356,0.2428960148328719,0.6473499268791516,0.6738447886854408,0.939500432788492
1.0,0.3972755694506486,-0.1439316556783356,0.1858389467712645,0.5756691438795871,0.5819367112660672,0.8220777617394618
1.0,0.3972755694506486,-0.1439316556783356,0.2712233285212819,0.6232027325332135,0.6061524462467426,0.7417763845826045
1.0,0.3972755694506486,-0.1439316556783356,0.2702406050594243,0.5355336972859513,0.5292293298391311,0.7825539866772854
1.0,0.3972755694506486,-0.1439316556783356,0.3057798431166729,0.5000847755349177,0.5292293298391311,0.9756320602676516
1.0,0.3972755694506486,-0.1439316556783356,0.293327594069068,0.4835560999352639,0.4676908367130418,0.5803355227941188
1.0,0.3972755694506486,-0.1439316556783356,0.3788079318297013,0.5203843693752251,0.5101602250975575,0.5267140172395752
1.0,0.3972755694506486,-0.1439316556783356,0.3728286191945906,0.5986898978076477,0.6021900020949541,0.5815361199409419
1.0,0.3972755694506486,-0.1439316556783356,0.4815624778248759,0.6612300106185834,0.6799986379980496,0.9134213569618188
1.0,0.3972755694506486,-0.1439316556783356,0.2073937838556251,0.7105569802967043,0.7199986585300077,0.4536014238855496
1.0,0.3972755694506486,-0.1439316556783356,0.4234657053512123,0.6502591451322302,0.6799986379980496,0.7973373882904837
1.0,0.3972755694506486,-0.1439316556783356,0.4270790983582361,0.6078167838501938,0.6399986174660915,0.8979535711041463
1.0,0.3972755694506486,-0.1439316556783356,0.3398513749521379,0.6033035151206619,0.5999985969341336,0.6725297432885393
1.0,0.3972755694506486,-0.1439316556783356,0.536342275858963,0.5467273145730013,0.56307550105848,0.6155876872719394
1.0,0.3972755694506486,-0.1439316556783356,0.5529365129291676,0.5453161997289477,0.5681435078092145,0.6221410466262477
1.0,0.3972755694506486,-0.1439316556783356,0.3279749750705515,0.6172707570760929,0.5846139736526113,0.3366768032339188
1.0,0.3972755694506486,-0.1439316556783356,0.4977260212500715,0.7054283448732832,0.716921733873703,0.2467321596005225
1.0,0.3972755694506486,-0.1439316556783356,0.5732933475905596,0.730606720584479,0.7379942831624476,0.1706058334304515
1.0,0.3972755694506486,-0.1439316556783356,0.7526962519270091,0.7431562313057372,0.7569217544056612,0.1770323915927976
1.0,0.3972755694506486,-0.1439316556783356,0.7598673915982662,0.7095198187326849,0.7328067584429977,0.1570565023729566
1.0,0.3972755694506486,-0.1439316556783356,0.548361162046742,0.7114528649665651,0.6984601859358763,0.2004277452710545
1.0,0.3972755694506486,-0.1439316556783356,0.4563364524465695,0.6844479838675193,0.6984601859358763,0.2971576199805621
1.0,0.3972755694506486,-0.1439316556783356,0.5525760332061179,0.7280545753340784,0.7336037730432515,0.2033724400952589
1.0,0.3972755694506486,-0.1439316556783356,0.5638416579244225,0.728421445683664,0.7384602064678344,0.2599716020570634
1.0,0.3972755694506486,-0.1439316556783356,0.6340185275629342,0.7441470781389183,0.7384602064678344,0.2040640191484569
1.0,0.3972755694506486,-0.1439316556783356,0.64394854957242,0.7351934906221996,0.7384602064678344,0.1934558293815894
1.0,0.3972755694506486,-0.1439316556783356,0.5421093632956767,0.7189958890050736,0.7384602064678344,0.174181507130309
1.0,0.3972755694506486,-0.1439316556783356,0.5029739237844615,0.7372252313420319,0.7384602064678344,0.1853774484261062
1.0,0.3972755694506486,-0.1439316556783356,0.5230102264631973,0.731018209154615,0.7384602064678344,0.1939167943421516
1.0,0.3972755694506486,-0.1439316556783356,0.4588201794540266,0.7322097531547607,0.7372291799453942,0.3420942602255398
1.0,0.3972755694506486,-0.1439316556783356,0.5464892281234716,0.747168223658188,0.7580586722913175,0.4891463527346173
1.0,0.3972755694506486,-0.1439316556783356,0.3994279329756539,0.7332996761887087,0.7476909804367479,0.4972385237401547
1.0,0.3972755694506486,-0.1439316556783356,0.7107769570847035,0.7485099088187419,0.7446140557804432,0.3280208633951984
1.0,0.3972755694506486,-0.1439316556783356,0.6250710028106605,0.7185534391221978,0.7446140557804432,0.3508302496231118
1.0,0.3972755694506486,-0.1439316556783356,0.560002060271911,0.7153964031289315,0.7446140557804432,0.3759482335413379
1.0,0.3972755694506486,-0.1439316556783356,0.444374479347595,0.6822597824864592,0.7046140352484853,0.3615624182281129
1.0,0.3972755694506486,-0.1439316556783356,0.4703365294013898,0.6937662362704503,0.7046140352484853,0.2631479346255513
1.0,0.3972755694506486,-0.1439316556783356,0.4482771428552686,0.7090656205160708,0.7046140352484853,0.2117960110099474
1.0,0.3972755694506486,-0.1439316556783356,0.434219926606998,0.6953385195917786,0.7046140352484853,0.3323678732352061
1.0,0.3972755694506486,-0.1439316556783356,0.3933466020454284,0.6836859962720679,0.7046140352484853,0.2754128314662751
