data_time,latitude3,longitude3,elevation3,wind_speed3,wind_direction3,nacelle_position3,title_of_turbine3,production3
2018-01-01 00:00:00,52.403834,-0.94419,153.477,10.342122077941895,259.3520812988281,253.49159240722656,Kelmarsh 3,1894.3455810546875
2018-01-01 01:00:00,52.403834,-0.94419,153.477,7.362681865692139,248.04432678222656,253.65676879882807,Kelmarsh 3,1418.6241455078125
2018-01-01 02:00:00,52.403834,-0.94419,153.477,10.747968673706055,226.56126403808588,230.73246765136716,Kelmarsh 3,1298.6590576171875
2018-01-01 03:00:00,52.403834,-0.94419,153.477,10.968754768371582,221.31297302246088,218.53469848632812,Kelmarsh 3,1354.0654296875
2018-01-01 04:00:00,52.403834,-0.94419,153.477,11.02173137664795,223.28930664062494,227.3152160644531,Kelmarsh 3,1053.6973876953125
2018-01-01 05:00:00,52.403834,-0.94419,153.477,9.963716506958008,222.68931579589844,227.3152160644531,Kelmarsh 3,988.5726318359375
2018-01-01 06:00:00,52.403834,-0.94419,153.477,10.235082626342773,225.36958312988278,227.3152160644531,Kelmarsh 3,909.85400390625
2018-01-01 07:00:00,52.403834,-0.94419,153.477,9.96158218383789,215.49580383300778,222.92495727539057,Kelmarsh 3,1550.8348388671875
2018-01-01 08:00:00,52.403834,-0.94419,153.477,6.257147312164307,211.43142700195312,222.92495727539057,Kelmarsh 3,2011.808349609375
2018-01-01 09:00:00,52.403834,-0.94419,153.477,5.34793758392334,220.0280609130859,222.92495727539057,Kelmarsh 3,2052.384033203125
2018-01-01 10:00:00,52.403834,-0.94419,153.477,5.617056369781494,215.79225158691403,222.92495727539057,Kelmarsh 3,2043.7109375
2018-01-01 11:00:00,52.403834,-0.94419,153.477,7.098028182983398,226.61654663085938,222.92495727539057,Kelmarsh 3,1985.72216796875
2018-01-01 12:00:00,52.403834,-0.94419,153.477,5.7780842781066895,251.33398437500003,235.32681274414062,Kelmarsh 3,2042.84765625
2018-01-01 13:00:00,52.403834,-0.94419,153.477,4.80742883682251,259.5321350097656,254.75433349609375,Kelmarsh 3,2054.64453125
2018-01-01 14:00:00,52.403834,-0.94419,153.477,4.607316493988037,264.53369140625,254.75433349609375,Kelmarsh 3,2050.486328125
2018-01-01 15:00:00,52.403834,-0.94419,153.477,5.243669033050537,256.5635070800781,271.2178039550781,Kelmarsh 3,1778.8536376953125
2018-01-01 16:00:00,52.403834,-0.94419,153.477,5.887762546539307,256.24725341796875,265.0051574707031,Kelmarsh 3,1944.1636962890625
2018-01-01 17:00:00,52.403834,-0.94419,153.477,8.50087833404541,260.2225341796875,258.9849548339844,Kelmarsh 3,2021.4075927734375
2018-01-01 18:00:00,52.403834,-0.94419,153.477,11.535470962524414,270.3358459472656,277.8031921386719,Kelmarsh 3,2036.3529052734375
2018-01-01 19:00:00,52.403834,-0.94419,153.477,12.549686431884766,283.48284912109375,274.39721679687494,Kelmarsh 3,2059.07568359375
2018-01-01 20:00:00,52.403834,-0.94419,153.477,11.495413780212402,295.0805358886719,296.4617919921875,Kelmarsh 3,2034.393310546875
2018-01-01 21:00:00,52.403834,-0.94419,153.477,11.643884658813477,290.7556457519531,296.4617919921875,Kelmarsh 3,2039.4757080078125
