data_time,latitude2,longitude2,elevation2,wind_speed2,wind_direction2,nacelle_position2,title_of_turbine2,production2
2018-01-01 00:00:00,52.402551,-0.949527,156.577,10.940260887145996,259.6316223144531,254.87603759765625,Kelmarsh 2,2038.4688720703125
2018-01-01 01:00:00,52.402551,-0.949527,156.577,10.65411376953125,248.25964355468744,244.99795532226554,Kelmarsh 2,2003.053466796875
2018-01-01 02:00:00,52.402551,-0.949527,156.577,11.058446884155273,224.04661560058594,231.06674194335935,Kelmarsh 2,2033.074951171875
2018-01-01 03:00:00,52.402551,-0.949527,156.577,11.125174522399902,221.08447265624994,221.94909667968747,Kelmarsh 2,2028.348876953125
2018-01-01 04:00:00,52.402551,-0.949527,156.577,10.944502830505371,226.066177368164,220.85153198242185,Kelmarsh 2,1904.1038818359375
2018-01-01 05:00:00,52.402551,-0.949527,156.577,10.222138404846191,226.22073364257812,220.85153198242185,Kelmarsh 2,1991.7191162109375
2018-01-01 06:00:00,52.402551,-0.949527,156.577,11.03376579284668,229.36953735351557,221.94909667968747,Kelmarsh 2,1883.7879638671875
2018-01-01 07:00:00,52.402551,-0.949527,156.577,10.836054801940918,214.18806457519526,213.16857910156244,Kelmarsh 2,2052.30712890625
2018-01-01 08:00:00,52.402551,-0.949527,156.577,9.268148422241211,202.53164672851554,213.16857910156244,Kelmarsh 2,2064.2470703125
2018-01-01 09:00:00,52.402551,-0.949527,156.577,7.515718936920166,213.74017333984366,205.48562622070307,Kelmarsh 2,2062.557861328125
2018-01-01 10:00:00,52.402551,-0.949527,156.577,7.461844444274902,210.47418212890625,205.48562622070307,Kelmarsh 2,2045.976806640625
2018-01-01 11:00:00,52.402551,-0.949527,156.577,7.184843063354492,225.07922363281244,221.18292236328116,Kelmarsh 2,2040.726806640625
2018-01-01 12:00:00,52.402551,-0.949527,156.577,7.400921821594238,246.9821319580078,240.60769653320312,Kelmarsh 2,2039.451171875
2018-01-01 13:00:00,52.402551,-0.949527,156.577,6.446933746337891,253.19757080078125,253.45343017578125,Kelmarsh 2,2048.815185546875
2018-01-01 14:00:00,52.402551,-0.949527,156.577,5.846254825592041,261.2879333496094,254.87603759765625,Kelmarsh 2,2046.33056640625
2018-01-01 15:00:00,52.402551,-0.949527,156.577,7.593913555145264,249.4332580566406,254.87603759765625,Kelmarsh 2,1861.9298095703125
2018-01-01 16:00:00,52.402551,-0.949527,156.577,9.292693138122559,245.59925842285153,247.19308471679685,Kelmarsh 2,1995.5546875
2018-01-01 17:00:00,52.402551,-0.949527,156.577,10.164823532104492,259.79437255859375,247.19308471679685,Kelmarsh 2,2046.89501953125
2018-01-01 18:00:00,52.402551,-0.949527,156.577,10.892285346984863,269.88470458984375,271.18505859375,Kelmarsh 2,2060.54296875
2018-01-01 19:00:00,52.402551,-0.949527,156.577,13.413625717163086,285.3785095214844,275.4546203613281,Kelmarsh 2,2037.618408203125
2018-01-01 20:00:00,52.402551,-0.949527,156.577,10.595973014831543,292.0351257324218,292.1932373046875,Kelmarsh 2,1976.9156494140625
2018-01-01 21:00:00,52.402551,-0.949527,156.577,12.342318534851074,293.8329772949219,292.1932373046875,Kelmarsh 2,2044.34423828125
2018-01-01 22:00:00,52.402551,-0.949527,156.577,8.806330680847168,282.6158752441406,289.99810791015625,Kelmarsh 2,2053.276611328125
2018-01-01 23:00:00,52.402551,-0.949527,156.577,10.809683799743652,271.62139892578125,276.8273315429687,Kelmarsh 2,2022.111328125
2018-01-02 00:00:00,52.402551,-0.949527,156.577,8.777701377868652,264.5880432128906,263.65655517578125,Kelmarsh 2,1985.9451904296875
2018-01-02 01:00:00,52.402551,-0.949527,156.577,8.372086524963379,264.58056640625,263.65655517578125,Kelmarsh 2,1929.830322265625
2018-01-02 02:00:00,52.402551,-0.949527,156.577,10.170843124389648,263.1888427734375,263.65655517578125,Kelmarsh 2,1743.0936279296875
2018-01-02 03:00:00,52.402551,-0.949527,156.577,9.340191841125488,258.33642578125,263.65655517578125,Kelmarsh 2,1662.70556640625
2018-01-02 04:00:00,52.402551,-0.949527,156.577,9.576022148132324,256.3271179199219,260.4908142089844,Kelmarsh 2,1570.9345703125
2018-01-02 05:00:00,52.402551,-0.949527,156.577,5.6611127853393555,251.88330078125,247.19308471679685,Kelmarsh 2,1876.8621826171875
2018-01-02 06:00:00,52.402551,-0.949527,156.577,6.899260997772217,233.28691101074213,241.70526123046875,Kelmarsh 2,1989.1976318359375
2018-01-02 07:00:00,52.402551,-0.949527,156.577,6.573526382446289,231.81224060058594,230.7296142578125,Kelmarsh 2,2002.4383544921875
2018-01-02 08:00:00,52.402551,-0.949527,156.577,6.417545795440674,205.2227935791015,215.36370849609366,Kelmarsh 2,1895.6793212890625
2018-01-02 09:00:00,52.402551,-0.949527,156.577,9.54443645477295,211.62329101562494,215.36370849609366,Kelmarsh 2,1673.480712890625
2018-01-02 10:00:00,52.402551,-0.949527,156.577,7.053274154663086,186.63151550292963,184.63189697265622,Kelmarsh 2,1895.2236328125
2018-01-02 11:00:00,52.402551,-0.949527,156.577,7.58044958114624,177.60462951660156,186.82702636718747,Kelmarsh 2,2029.9964599609375
2018-01-02 12:00:00,52.402551,-0.949527,156.577,8.001001358032227,161.43020629882812,165.97329711914062,Kelmarsh 2,1582.69677734375
2018-01-02 13:00:00,52.402551,-0.949527,156.577,8.637008666992188,183.31715393066403,180.02230834960932,Kelmarsh 2,1713.295166015625
2018-01-02 14:00:00,52.402551,-0.949527,156.577,10.199419021606445,210.86547851562494,212.35157775878906,Kelmarsh 2,1974.1461181640625
2018-01-02 15:00:00,52.402551,-0.949527,156.577,12.230320930480957,241.80538940429688,246.09552001953125,Kelmarsh 2,2044.9359130859375
2018-01-02 16:00:00,52.402551,-0.949527,156.577,8.816546440124512,251.67858886718747,246.09552001953125,Kelmarsh 2,1811.8692626953125
2018-01-02 17:00:00,52.402551,-0.949527,156.577,10.127227783203125,235.70645141601557,237.31500244140625,Kelmarsh 2,2035.72607421875
2018-01-02 18:00:00,52.402551,-0.949527,156.577,9.65495777130127,215.85418701171872,223.82557678222653,Kelmarsh 2,2000.059326171875
2018-01-02 19:00:00,52.402551,-0.949527,156.577,10.981961250305176,213.01820373535153,207.4587707519531,Kelmarsh 2,1956.8057861328125
2018-01-02 20:00:00,52.402551,-0.949527,156.577,11.469212532043457,198.93762207031244,199.6172943115234,Kelmarsh 2,1762.511474609375
2018-01-02 21:00:00,52.402551,-0.949527,156.577,13.34074878692627,195.98413085937494,199.95202636718744,Kelmarsh 2,1842.274169921875
2018-01-02 22:00:00,52.402551,-0.949527,156.577,9.552529335021973,209.7658386230469,209.87588500976557,Kelmarsh 2,1572.3787841796875
2018-01-02 23:00:00,52.402551,-0.949527,156.577,12.804410934448242,251.74273681640625,246.09552001953125,Kelmarsh 2,1358.72216796875
2018-01-03 00:00:00,52.402551,-0.949527,156.577,13.42401123046875,267.5296630859375,261.46142578125,Kelmarsh 2,926.0952758789062
2018-01-03 01:00:00,52.402551,-0.949527,156.577,15.316482543945312,268.5804748535156,269.6751708984375,Kelmarsh 2,689.8967895507812
2018-01-03 02:00:00,52.402551,-0.949527,156.577,18.09478759765625,254.36718749999997,259.1167297363281,Kelmarsh 2,741.0556640625
2018-01-03 03:00:00,52.402551,-0.949527,156.577,14.298423767089844,252.03567504882807,247.68652343749997,Kelmarsh 2,965.0192260742188
2018-01-03 04:00:00,52.402551,-0.949527,156.577,12.701103210449219,247.64126586914062,252.680908203125,Kelmarsh 2,1061.500244140625
2018-01-03 05:00:00,52.402551,-0.949527,156.577,14.084311485290527,257.6000061035156,260.3638610839844,Kelmarsh 2,911.1990356445312
2018-01-03 06:00:00,52.402551,-0.949527,156.577,13.16670036315918,262.441650390625,265.8516845703125,Kelmarsh 2,1120.9849853515625
2018-01-03 07:00:00,52.402551,-0.949527,156.577,15.265708923339844,264.7424621582031,265.8516845703125,Kelmarsh 2,1151.6114501953125
2018-01-03 08:00:00,52.402551,-0.949527,156.577,14.564275741577148,262.4400634765625,264.7541198730468,Kelmarsh 2,1144.683837890625
2018-01-03 09:00:00,52.402551,-0.949527,156.577,12.995001792907715,256.925537109375,261.4670715332031,Kelmarsh 2,962.2384033203125
2018-01-03 10:00:00,52.402551,-0.949527,156.577,11.734257698059082,262.4520263671875,268.04681396484375,Kelmarsh 2,963.079833984375
