latitude5,longitude5,elevation5,wind_speed5,wind_direction5,nacelle_position5,production5
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4944522312748867,0.6985100733272808,0.714722956826503,0.9972762149099
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3349078604028563,0.6850778143948846,0.6717780255960837,0.9405591065738972
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4447450262253413,0.6044189532137139,0.6160858675588333,0.9501579169843756
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4562417263052214,0.6032691914922497,0.6042931336625683,0.9556523091971182
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4358490191985969,0.6082025894433947,0.6288330943656649,0.8232280278408847
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3923529179466353,0.6176462448369728,0.5978309241094919,0.6393701843453359
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4217567489571343,0.6207600324439814,0.6073606287504555,0.5156596183653421
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4223221722355725,0.5773715486282966,0.5736181827836976,0.7611241533443578
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3339377286917268,0.5536742788723165,0.5736181827836976,0.9821522284158478
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.301226965338865,0.5802443605818245,0.5674831926079237,0.98332847777039
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3013307991531944,0.5725992540479552,0.5674831926079237,0.995840065088647
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2869935403830396,0.6207703933355142,0.615663932394096,0.9838253082963792
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2237862671217699,0.6744962443648328,0.635733956142765,0.9884736140440278
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.217336229121875,0.7008495966055536,0.6840480059476323,0.9827471678431502
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.1971324127645395,0.7155530180335642,0.6840480059476323,0.9887748142458428
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.1950326834659617,0.6985896059085971,0.7177904519143901,0.9290293719907544
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2477165425355114,0.6838562058354134,0.7024529764749546,0.9482521956372584
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3853418386457877,0.7000986018200966,0.7024529764749546,0.9889812541735152
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3612124266996512,0.7413999604692777,0.733740402877977,0.9919621198337616
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5894580756579743,0.7795757693518001,0.7552169624668893,0.986907572737264
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4378071492343716,0.7938055196935406,0.8210623032235813,0.986649552201596
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.483594114445376,0.793045352971317,0.8050731183453431,0.9928996179458276
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3645037786776214,0.7687431175527554,0.7787814486441923,0.9922422295591866
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3768935554056015,0.7513803864770683,0.766870373320583,0.9750032618937796
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2664428703972049,0.7095175864022787,0.726992937178051,0.9605224468078548
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2827242876807169,0.7360505982006872,0.726992937178051,0.9127361271357268
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3461556556939727,0.7210897256031513,0.726992937178051,0.7411182209227044
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3493726622375034,0.7130272534837199,0.726992937178051,0.7254750209736807
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3644210503297316,0.6984417508909015,0.703777078448871,0.676715014516907
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.1400232644900325,0.6494766021329559,0.6932504912112935,0.8383863818243189
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.247193245514059,0.6293799544980212,0.643975295788592,0.9340315160094252
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2413431573881521,0.6379934222261877,0.6472380648929872,0.8495371340587378
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2548843357461411,0.5633368717935333,0.5766856778715849,0.7933867661843903
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3455794362391209,0.5790534525329201,0.5766856778715849,0.7528528679895472
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2114844898160461,0.5301404903966709,0.5337407466411659,0.7332328501623392
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.1857115611162073,0.5079324289478687,0.5337407466411659,0.9345057873628972
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3039398116128605,0.4532956262543861,0.4478508841803282,0.6237534796744512
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.2655733971544009,0.5199207872422078,0.4912505876562251,0.7763321492568994
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4246841216071573,0.5881274703822597,0.5644156975200366,0.8074120504794292
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4222300025255642,0.673705929146755,0.6748455206839709,0.9067887890372828
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.261159835560685,0.7065390423999112,0.6748455206839709,0.8708279406005184
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.3984302761705321,0.6254865522658295,0.6656430354203098,0.9433807655739296
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4171285763114976,0.5994903535443032,0.6045374074268313,0.9757155207677416
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.4307218515129247,0.5711411708780457,0.5674831926079237,0.8357853209826276
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5016453637466279,0.5332358916674755,0.5490782220806014,0.8829030901775462
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5432086953929,0.5321862993850529,0.5417183235020833,0.8380523415770946
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.376180584382846,0.5751612817181646,0.5644156975200366,0.7633747245421975
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5205642445900016,0.691664623798937,0.677913015771858,0.5841534372252777
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5407729509801832,0.7184259573751021,0.7208579470022769,0.3972729289776954
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.6171183030087259,0.7241482268135374,0.7354605541620729,0.2471150818481794
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.7404516207828639,0.7194367387769464,0.7033731823557615,0.3572335407689604
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.6879811026268334,0.7077125407540267,0.7024529764749546,0.4040593331737445
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.497737655940316,0.6893754612475416,0.7024529764749546,0.4594807577861223
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.5957722300178729,0.7353418113094262,0.7024529764749546,0.4843244871297862
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.6081169168325969,0.7366619757264711,0.7024529764749546,0.5880640462820371
0.6980011874125598,0.6691975584338258,-0.6349707493732,0.6928006851295889,0.7603423878023755,0.7024529764749546,0.5838353176440748
