latitude6,longitude6,elevation6,wind_speed6,wind_direction6,nacelle_position6,production6
0.3772016623781462,1.0,-1.0,0.5488609387632953,0.7114352386579811,0.7065480911710892,0.976426719899933
0.3772016623781462,1.0,-1.0,0.4649447383025902,0.6866015738765034,0.7065480911710892,0.9602260328832052
0.3772016623781462,1.0,-1.0,0.4566610327244221,0.6124259553865006,0.6331401673864944,0.9763729334556948
0.3772016623781462,1.0,-1.0,0.4970556144431448,0.608808684029527,0.5933775420031723,0.9835978763325616
0.3772016623781462,1.0,-1.0,0.4297276285961529,0.6231585117451931,0.6239641769134201,0.932524555682786
0.3772016623781462,1.0,-1.0,0.3605304752187511,0.6155367322244846,0.6178468499313705,0.8611480190671942
0.3772016623781462,1.0,-1.0,0.4257399294262357,0.6167637474026961,0.6392574943685438,0.622537234942823
0.3772016623781462,1.0,-1.0,0.4757432120384477,0.5882376852829596,0.5872602150211226,0.9336619464672922
0.3772016623781462,1.0,-1.0,0.3808344184696007,0.5658308830582215,0.57719009807473,0.9093617909928114
0.3772016623781462,1.0,-1.0,0.3472558352961155,0.5852582407348406,0.6016618723241084,0.5105665171041556
0.3772016623781462,1.0,-1.0,0.3211937493076711,0.589953295694297,0.5627909070929243,0.4661553651147969
0.3772016623781462,1.0,-1.0,0.2589100933457489,0.6302721386182932,0.5903188785121473,0.8635692257718223
0.3772016623781462,1.0,-1.0,0.2417321007153852,0.6857295682872753,0.6484334848416183,0.9551122954477532
0.3772016623781462,1.0,-1.0,0.3029125262176294,0.696481894641043,0.7218414086262132,0.9373975375267288
0.3772016623781462,1.0,-1.0,0.2894945504736633,0.710551371071708,0.7218414086262132,0.92911121659512
0.3772016623781462,1.0,-1.0,0.3402562115670933,0.6991037361169535,0.7218414086262132,0.7302674575193612
0.3772016623781462,1.0,-1.0,0.3592132234125646,0.6896235345430637,0.6790201197518663,0.8429371074495897
0.3772016623781462,1.0,-1.0,0.4282973677865016,0.7002195716454416,0.6888089910381776,0.9501540836742746
0.3772016623781462,1.0,-1.0,0.4525967306014506,0.7468317354533341,0.7463107165544114,0.9552882389573224
0.3772016623781462,1.0,-1.0,0.5749787086726533,0.783498146190406,0.7860733419377336,0.9083701836401402
0.3772016623781462,1.0,-1.0,0.4287148238312088,0.8250732978982198,0.8136013133569565,0.8992735658425116
0.3772016623781462,1.0,-1.0,0.546849336894708,0.7991471389372781,0.8258359673210558,0.9248888640489972
0.3772016623781462,1.0,-1.0,0.3238348869114522,0.7979015016991894,0.7921906689197832,0.8816566969165327
0.3772016623781462,1.0,-1.0,0.4131256374706651,0.7777837247752044,0.7616040340095354,0.7944140343012484
0.3772016623781462,1.0,-1.0,0.2546390510863511,0.7493634002420311,0.7034894276800645,0.8231930488243635
