latitude4,longitude4,elevation4,wind_speed4,wind_direction4,nacelle_position4,production4
0.0,0.6235670686318247,-0.4765530689943358,0.5220288978686549,0.7067211082944057,0.7292283917386372,0.988140612388424
0.0,0.6235670686318247,-0.4765530689943358,0.4396423394657224,0.6797910676768676,0.6953821225072692,0.9814727287465552
0.0,0.6235670686318247,-0.4765530689943358,0.4558518127258533,0.6229999937614442,0.6384517933590428,0.9912565684073152
0.0,0.6235670686318247,-0.4765530689943358,0.446640347445854,0.6111140303586494,0.6153818497785806,0.9884750836217412
0.0,0.6235670686318247,-0.4765530689943358,0.4566452932166086,0.6299463486999503,0.6399973183104846,0.9865938731743574
0.0,0.6235670686318247,-0.4765530689943358,0.3826960205977422,0.6183505956319783,0.6153818497785806,0.9541268664563272
0.0,0.6235670686318247,-0.4765530689943358,0.4386079895463716,0.6295966178441068,0.6369203847439968,0.8911327159310359
0.0,0.6235670686318247,-0.4765530689943358,0.4618466056493227,0.6022758490097091,0.5784586469807242,0.980105751723164
0.0,0.6235670686318247,-0.4765530689943358,0.3298349625206995,0.5662740482962162,0.5784586469807242,0.988224317999842
0.0,0.6235670686318247,-0.4765530689943358,0.2956711973350304,0.5859746185205178,0.5784586469807242,0.9833616073303696
0.0,0.6235670686318247,-0.4765530689943358,0.2919449918154175,0.5782806246605925,0.5784586469807242,0.9457788414406564
0.0,0.6235670686318247,-0.4765530689943358,0.2728304568300937,0.6315285919293192,0.6087138485633633,0.9402733536250416
0.0,0.6235670686318247,-0.4765530689943358,0.29597614868648,0.679762943062367,0.6707666539753647,0.9672666572456392
0.0,0.6235670686318247,-0.4765530689943358,0.2876203462877942,0.6998020707684737,0.7046129232067333,0.9563268606518114
0.0,0.6235670686318247,-0.4765530689943358,0.2210397524512045,0.7174489918381836,0.7046129232067333,0.988634534031184
0.0,0.6235670686318247,-0.4765530689943358,0.3414951214333879,0.693859195277856,0.6953821225072692,0.7857221224012887
0.0,0.6235670686318247,-0.4765530689943358,0.385141046168067,0.6789218811390038,0.6953821225072692,0.9163721821185474
0.0,0.6235670686318247,-0.4765530689943358,0.4265521602398283,0.7145134958207712,0.6953821225072692,0.9709149341248362
0.0,0.6235670686318247,-0.4765530689943358,0.4740415156538491,0.7567282872801598,0.7661515945364937,0.9798096797073924
0.0,0.6235670686318247,-0.4765530689943358,0.5568082861878151,0.7734748383270462,0.7790777954436843,0.9660224874759228
0.0,0.6235670686318247,-0.4765530689943358,0.4277091282439317,0.8058828910940168,0.8430749336986944,0.9819636650842928
0.0,0.6235670686318247,-0.4765530689943358,0.4458335047279141,0.8150005342468608,0.83200721264316,0.9827273763515468
0.0,0.6235670686318247,-0.4765530689943358,0.3447952858761172,0.774735942642504,0.7969209302013738,0.980672725535889
0.0,0.6235670686318247,-0.4765530689943358,0.4606526076823026,0.7654956047967938,0.7599977274035177,0.9544766154271132
0.0,0.6235670686318247,-0.4765530689943358,0.3837096284977703,0.7508962958436906,0.7372991718005926,0.9004000978228847
0.0,0.6235670686318247,-0.4765530689943358,0.3602822381852803,0.7368729891917931,0.7415361260045896,0.8774129564718418
0.0,0.6235670686318247,-0.4765530689943358,0.4360778125283019,0.7400300833802548,0.7415361260045896,0.625971367859042
0.0,0.6235670686318247,-0.4765530689943358,0.392083290866778,0.7214980866400178,0.7415361260045896,0.4948180793715998
0.0,0.6235670686318247,-0.4765530689943358,0.3982455919715547,0.7183924834376204,0.731880038588623,0.5689303252965787
0.0,0.6235670686318247,-0.4765530689943358,0.2489876366211312,0.674428145528465,0.701535989640245,0.8162784753694573
0.0,0.6235670686318247,-0.4765530689943358,0.3242380451952444,0.6529508388947588,0.6481071107930243,0.9445761147289012
0.0,0.6235670686318247,-0.4765530689943358,0.2952241085669606,0.6497721201915226,0.6707666539753647,0.7924236053585098
0.0,0.6235670686318247,-0.4765530689943358,0.2899773601950781,0.5793603209640908,0.590056158418866,0.8298795250524583
0.0,0.6235670686318247,-0.4765530689943358,0.3493022428367327,0.5880758076201649,0.6092279826456045,0.7049055252848512
0.0,0.6235670686318247,-0.4765530689943358,0.2293758608483861,0.5300000081118483,0.5138430420844757,0.8087634089904867
0.0,0.6235670686318247,-0.4765530689943358,0.2837327678578525,0.4925070930180852,0.5138430420844757,0.9267444780811168
0.0,0.6235670686318247,-0.4765530689943358,0.3090587734505995,0.4502749679594272,0.4707659721536436,0.5023796813876874
0.0,0.6235670686318247,-0.4765530689943358,0.3441038124530193,0.5023359660370215,0.5048030685870152,0.6803752153786905
0.0,0.6235670686318247,-0.4765530689943358,0.4022650023095694,0.6032250335069452,0.5852601545168232,0.8123994519726304
0.0,0.6235670686318247,-0.4765530689943358,0.4895373761144687,0.6819110348423892,0.6646127868423888,0.8634762648476715
0.0,0.6235670686318247,-0.4765530689943358,0.4024127291545544,0.688396987292463,0.6892282553742931,0.8806389004934287
0.0,0.6235670686318247,-0.4765530689943358,0.4366568423729673,0.6567290112393878,0.6523050525764367,0.9655315511381852
0.0,0.6235670686318247,-0.4765530689943358,0.3956477304693801,0.6148041327246384,0.6087398996205298,0.8746299497660601
0.0,0.6235670686318247,-0.4765530689943358,0.4136979160253016,0.5806736809832278,0.5723047798477482,0.8347995418712864
0.0,0.6235670686318247,-0.4765530689943358,0.5015354334387726,0.5436388317407405,0.5723047798477482,0.8098095535270367
0.0,0.6235670686318247,-0.4765530689943358,0.5854532768766134,0.5442564261833293,0.5507662448823321,0.8611468488991484
0.0,0.6235670686318247,-0.4765530689943358,0.3417655973653531,0.5842601641124094,0.5821540899652277,0.7438038155878601
