data_time,latitude1,longitude1,elevation1,wind_speed1,wind_direction1,nacelle_position1,title_of_turbine1,production1
2018-01-01 00:00:00,52.400604,-0.947133,145.598,11.644061088562012,256.528076171875,258.4871520996094,Kelmarsh 1,2056.482666015625
2018-01-01 01:00:00,52.400604,-0.947133,145.598,10.706485748291016,246.48707580566406,247.51150512695312,Kelmarsh 1,2040.122802734375
2018-01-01 02:00:00,52.400604,-0.947133,145.598,11.080248832702637,223.45021057128903,231.22259521484375,Kelmarsh 1,2060.563720703125
2018-01-01 03:00:00,52.400604,-0.947133,145.598,11.1221284866333,222.83601379394528,217.87725830078116,Kelmarsh 1,2045.2762451171875
2018-01-01 04:00:00,52.400604,-0.947133,145.598,11.163536071777344,227.67083740234372,226.65777587890622,Kelmarsh 1,2027.796630859375
2018-01-01 05:00:00,52.400604,-0.947133,145.598,9.92520523071289,223.9051513671875,221.6511993408203,Kelmarsh 1,2039.4937744140625
2018-01-01 06:00:00,52.400604,-0.947133,145.598,10.926301956176758,224.71054077148432,233.24316406250003,Kelmarsh 1,1836.62255859375
2018-01-01 07:00:00,52.400604,-0.947133,145.598,11.09730339050293,217.333511352539,212.9382171630859,Kelmarsh 1,2035.4720458984375
2018-01-01 08:00:00,52.400604,-0.947133,145.598,8.199106216430664,206.6022644042969,210.19430541992182,Kelmarsh 1,2065.09765625
2018-01-01 09:00:00,52.400604,-0.947133,145.598,7.387556552886963,212.83714294433594,218.97482299804685,Kelmarsh 1,2030.9237060546875
2018-01-01 10:00:00,52.400604,-0.947133,145.598,7.309847354888916,210.76264953613276,209.09674072265625,Kelmarsh 1,2019.177978515625
2018-01-01 11:00:00,52.400604,-0.947133,145.598,7.504369735717773,229.31294250488273,225.61514282226554,Kelmarsh 1,2016.645751953125
2018-01-01 12:00:00,52.400604,-0.947133,145.598,7.594870090484619,247.19567871093747,244.4536590576172,Kelmarsh 1,2028.45556640625
2018-01-01 13:00:00,52.400604,-0.947133,145.598,7.126657009124756,251.55436706542966,248.60906982421864,Kelmarsh 1,2025.050048828125
2018-01-01 14:00:00,52.400604,-0.947133,145.598,6.374882221221924,258.5005187988281,256.2920227050781,Kelmarsh 1,2046.4356689453125
2018-01-01 15:00:00,52.400604,-0.947133,145.598,8.491838455200195,247.4495849609375,256.2920227050781,Kelmarsh 1,1691.2191162109375
2018-01-01 16:00:00,52.400604,-0.947133,145.598,9.722986221313477,242.7091674804687,245.31637573242188,Kelmarsh 1,1934.217529296875
2018-01-01 17:00:00,52.400604,-0.947133,145.598,10.323993682861328,256.9421081542969,252.34408569335932,Kelmarsh 1,2028.9522705078125
2018-01-01 18:00:00,52.400604,-0.947133,145.598,11.243729591369629,269.3660888671875,269.46279907226557,Kelmarsh 1,2057.093994140625
2018-01-01 19:00:00,52.400604,-0.947133,145.598,12.408077239990234,280.949951171875,274.95062255859375,Kelmarsh 1,2004.7069091796875
2018-01-01 20:00:00,52.400604,-0.947133,145.598,11.981742858886719,290.2656555175781,299.0970458984375,Kelmarsh 1,2010.3895263671875
2018-01-01 21:00:00,52.400604,-0.947133,145.598,11.942687034606934,287.2968444824219,294.65313720703125,Kelmarsh 1,2030.4429931640625
2018-01-01 22:00:00,52.400604,-0.947133,145.598,7.217835426330566,287.8454284667969,276.5411376953125,Kelmarsh 1,2033.3939208984375
2018-01-01 23:00:00,52.400604,-0.947133,145.598,10.36168098449707,274.743408203125,271.6579284667969,Kelmarsh 1,1994.4395751953125
2018-01-02 00:00:00,52.400604,-0.947133,145.598,8.953088760375977,262.0315551757812,261.77984619140625,Kelmarsh 1,1972.755126953125
2018-01-02 01:00:00,52.400604,-0.947133,145.598,8.7894926071167,266.0783386230469,261.77984619140625,Kelmarsh 1,1896.9267578125
2018-01-02 02:00:00,52.400604,-0.947133,145.598,10.813760757446289,266.2033386230469,261.77984619140625,Kelmarsh 1,1399.9423828125
2018-01-02 03:00:00,52.400604,-0.947133,145.598,9.393782615661621,262.0317687988281,261.77984619140625,Kelmarsh 1,1342.95947265625
